1052	26
1053	2
1054	7
1055	17
1056	0
1057	2
1058	0
1059	1
1060	0
1061	18
1062	213
1063	113
1064	12
1065	28
1066	8
1067	8
1068	11
1069	21
1070	6
1071	11
1072	58
1073	197
1074	115
1075	238
1076	552
1077	318
1078	936
1079	866
1080	157
1081	581
1082	260
1083	67
1084	14
1085	11
1086	378
1087	664
1088	12
1089	1
1090	0
1091	0
1092	0
1093	2
1094	2
1095	1
1096	15
1097	47
1098	6
1099	2
1100	5
1101	8
1102	3
1103	9
1104	0
1105	1
1106	0
1107	0
1108	3
1109	6
1110	4
1111	23
1112	48
1113	19
1114	18
1115	13
1116	18
1117	16
1118	10
1119	45
1120	18
1121	16
1122	151
1123	258
1124	238
1125	154
1126	190
1127	168
1128	141
1129	15
1130	12
1131	130
1132	84
1133	101
1134	28
1135	1
1136	1
1137	1
1138	1
1139	0
1140	0
1141	2
1142	4
1143	1
1144	1
1145	5
1146	0
1147	2
1148	4
1149	13
1150	0
1151	0
1152	0
1153	0
1154	1
1155	1
1156	0
1157	2
1158	11
1159	11
1160	6
1161	5
1162	7
1163	9
1164	22
1165	12
1166	9
1167	103
1168	361
1169	218
1170	31
1171	149
1172	156
1173	71
1174	70
1175	25
1176	21
1177	291
1178	311
1179	37
1180	17
1181	8
1182	7
1183	4
1184	3
1185	2
1186	0
1187	0
1188	5
1189	8
1190	15
1191	5
1192	1
1193	0
1194	1
1195	1
1196	1
1197	0
1198	1
1199	8
1200	5
1201	0
1202	0
1203	7
1204	9
1205	7
1206	6
1207	3
1208	7
1209	5
1210	7
1211	3
1212	14
1213	127
1214	102
1215	15
1216	11
1217	29
1218	15
1219	7
1220	8
1221	1
1222	0
1223	2
1224	1
1225	5
1226	12
1227	2
1228	4
1229	8
1230	8
1231	6
1232	3
1233	8
1234	2
1235	23
1236	23
1237	1
1238	1
1239	0
1240	1
1241	0
1242	3
1243	1
1244	2
1245	4
1246	0
1247	1
1248	1
1249	3
1250	4
1251	6
1252	19
1253	17
1254	5
1255	1
1256	1
1257	0
1258	11
1259	151
1260	17
1261	32
1262	58
1263	12
1264	6
1265	10
1266	18
1267	4
1268	3
1269	2
1270	0
1271	5
1272	14
1273	6
1274	4
1275	37
1276	37
1277	10
1278	6
1279	19
1280	12
1281	4
1282	6
1283	2
1284	0
1285	1
1286	1
1287	1
1288	2
1289	1
1290	0
1291	0
1292	0
1293	1
1294	1
1295	1
1296	0
1297	3
1298	12
1299	14
1300	5
1301	2
1302	0
1303	0
1304	2
1305	18
1306	14
1307	65
1308	69
1309	7
1310	0
1311	5
1312	6
1313	1
1314	1
1315	1
1316	0
1317	3
1318	16
1319	0
1320	2
1321	10
1322	6
1323	8
1324	72
1325	94
1326	13
1327	16
1328	5
1329	2
1330	0
1331	1
1332	0
1333	1
1334	6
1335	19
1336	4
1337	5
1338	8
1339	5
1340	1
1341	0
1342	1
1343	15
1344	6
1345	0
1346	1
1347	0
1348	9
1349	6
1350	1
1351	4
1352	7
1353	6
1354	8
1355	7
1356	26
1357	11
1358	8
1359	4
1360	4
1361	4
1362	4
1363	2
1364	22
1365	2
1366	4
1367	8
1368	9
1369	12
1370	687
1371	721
1372	10
1373	4
1374	10
1375	12
1376	2
1377	1
1378	0
1379	1
1380	7
1381	18
1382	9
1383	4
1384	0
1385	0
1386	1
1387	3
1388	23
1389	48
1390	1
1391	5
1392	3
1393	2
1394	6
1395	1
1396	1
1397	21
1398	15
1399	2
1400	2
1401	21
1402	1164
1403	841
1404	8
1405	7
1406	25
1407	21
1408	7
1409	11
1410	6
1411	3
1412	11
1413	12
1414	3
1415	9
1416	8
1417	11
1418	0
1419	1
1420	8
1421	6
1422	24
1423	33
1424	11
1425	0
1426	34
1427	4
1428	5
1429	1
1430	1
1431	1
1432	36
1433	1088
1434	608
1435	75
1436	3
1437	6
1438	6
1439	3
1440	11
1441	10
1442	8
1443	15
1444	4
1445	2
1446	5
1447	16
1448	129
1449	18
1450	3
1451	8
1452	13
1453	12
1454	12
1455	8
1456	2
1457	5
1458	5
1459	5
1460	3
1461	11
1462	5
1463	1
1464	2
1465	3
1466	3
1467	11
1468	9
1469	3
1470	2
1471	1
1472	27
1473	9
1474	2
1475	1
1476	7
1477	8
1478	162
1479	2071
1480	1284
1481	57
1482	15
1483	11
1484	15
1485	5
1486	7
1487	16
1488	4
1489	6
1490	10
1491	5
1492	14
1493	8
1494	14
1495	3
1496	7
1497	10
1498	10
1499	21
1500	19
1501	1
1502	1
1503	1
1504	2
1505	2
1506	0
1507	11
1508	15
1509	9
1510	3
1511	3
1512	3
1513	2
1514	6
1515	9
1516	2
1517	0
1518	1
1519	4
1520	2
1521	1
1522	3
1523	2
1524	7
1525	209
1526	127
1527	14
1528	6
1529	0
1530	6
1531	3
1532	2
1533	0
1534	0
1535	4
1536	8
1537	1
1538	12
1539	13
1540	18
1541	10
1542	14
1543	10
1544	5
1545	5
1546	1
1547	2
1548	0
1549	4
1550	4
1551	1
1552	0
1553	1
1554	1
1555	0
1556	0
1557	0
1558	3
1559	1
1560	6
1561	3
1562	5
1563	3
1564	3
1565	19
1566	21
1567	7
1568	8
1569	1
1570	1
1571	6
1572	12
1573	18
1574	8
1575	3
1576	13
1577	1
1578	4
1579	6
1580	5
1581	13
1582	23
1583	3
1584	1
1585	8
1586	10
1587	2
1588	0
1589	7
1590	4
1591	6
1592	9
1593	1
1594	3
1595	16
1596	1
1597	0
1598	0
1599	3
1600	2
1601	1
1602	1
1603	8
1604	9
1605	1
1606	2
1607	1
1608	0
1609	0
1610	14
1611	232
1612	226
1613	17
1614	3
1615	5
1616	3
1617	3
1618	15
1619	19
1620	14
1621	2
1622	19
1623	30
1624	31
1625	1
1626	1
1627	13
1628	22
1629	1
1630	1
1631	8
1632	11
1633	11
1634	4
1635	8
1636	2
1637	2
1638	5
1639	3
1640	2
1641	34
1642	9
1643	1
1644	5
1645	2
1646	2
1647	3
1648	1
1649	1
1650	3
1651	1
1652	0
1653	3
1654	19
1655	5
1656	5
1657	31
1658	20
1659	8
1660	1
1661	3
1662	3
1663	3
1664	21
1665	0
1666	0
1667	1
1668	5
1669	4
1670	4
1671	4
1672	4
1673	13
1674	1
1675	2
1676	2
1677	2
1678	0
1679	3
1680	1
1681	5
1682	2
1683	0
1684	7
1685	30
1686	7
1687	6
1688	5
1689	4
1690	4
1691	0
1692	29
1693	27
1694	1
1695	1
1696	0
1697	0
1698	0
1699	4
1700	20
1701	3
1702	14
1703	16
1704	5
1705	2
1706	6
1707	3
1708	4
1709	9
1710	19
1711	1
1712	1
1713	10
1714	2
1715	2
1716	1
1717	2
1718	7
1719	12
1720	1
1721	1
1722	2
1723	25
1724	30
1725	36
1726	4
1727	72
1728	34
1729	4
1730	1
1731	10
1732	0
1733	1
1734	2
1735	1
1736	1
1737	2
1738	8
1739	13
1740	14
1741	2
1742	0
1743	1
1744	0
1745	4
1746	6
1747	1
1748	5
1749	3
1750	4
1751	3
1752	5
1753	3
1754	1
1755	0
1756	2
1757	5
1758	1
1759	0
1760	2
1761	5
1762	2
1763	8
1764	15
1765	9
1766	3
1767	3
1768	1
1769	38
1770	47
1771	44
1772	6
1773	58
1774	23
1775	2
1776	1
1777	0
1778	1
1779	1
1780	1
1781	1
1782	0
1783	1
1784	0
1785	1
1786	1
1787	3
1788	2
1789	0
1790	0
1791	8
1792	8
1793	3
1794	6
1795	5
1796	1
1797	0
1798	1
1799	0
1800	0
1801	0
1802	4
1803	7
1804	0
1805	1
1806	4
1807	3
1808	4
1809	7
1810	3
1811	4
1812	1
1813	7
1814	9
1815	4
1816	3
1817	1
1818	8
1819	10
1820	1
1821	3
1822	13
1823	8
1824	3
1825	0
1826	0
1827	11
1828	7
1829	1
1830	1
1831	0
1832	2
1833	7
1834	5
1835	8
1836	54
1837	34
1838	11
1839	2
1840	6
1841	4
1842	1
1843	0
1844	1
1845	2
1846	1
1847	1
1848	5
1849	10
1850	0
1851	0
1852	4
1853	6
1854	6
1855	4
1856	2
1857	1
1858	0
1859	15
1860	19
1861	6
1862	1
1863	0
1864	1
1865	1
1866	0
1867	0
1868	18
1869	12
1870	0
1871	2
1872	3
1873	4
1874	6
1875	6
1876	3
1877	0
1878	0
1879	2
1880	2
1881	4
1882	47
1883	219
1884	693
1885	250
1886	11
1887	6
1888	3
1889	0
1890	0
1891	3
1892	2
1893	0
1894	1
1895	5
1896	6
1897	1
1898	5
1899	5
1900	1
1901	0
1902	0
1903	0
1904	1
1905	3
1906	4
1907	4
1908	29
1909	10
1910	4
1911	1
1912	0
1913	0
1914	0
1915	3
1916	0
1917	1
1918	0
1919	0
1920	0
1921	1
1922	4
1923	0
1924	0
1925	1
1926	0
1927	1
1928	1
1929	17
1930	128
1931	16
1932	64
1933	2
1934	3
1935	0
1936	0
1937	0
1938	0
1939	1
1940	2
1941	64
1942	60
1943	0
1944	3
1945	5
1946	2
1947	0
1948	7
1949	0
1950	2
1951	3
1952	0
1953	0
1954	28
1955	2
1956	1
1957	0
1958	0
1959	2
1960	0
1961	4
1962	4
1963	1
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	2
1973	3
1974	0
1975	3
1976	6
1977	5
1978	410
1979	7
1980	0
1981	2
1982	4
1983	0
1984	1
1985	4
1986	8
1987	202
1988	196
1989	2
1990	7
1991	6
1992	0
1993	0
1994	7
1995	16
1996	14
1997	3
1998	5
1999	5
2000	3
2001	2
2002	2
2003	0
2004	2
2005	0
2006	0
2007	23
2008	254
2009	56
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	1
2019	1
2020	2
2021	1
2022	0
2023	2
2024	25
2025	1
2026	0
2027	0
2028	0
2029	1
2030	2
2031	3
2032	2
2033	3
2034	1
2035	0
2036	3
2037	4
2038	4
2039	0
2040	1
2041	8
2042	6
2043	32
2044	34
2045	1
2046	1
2047	2
2048	11
2049	18
2050	13
2051	12
2052	3
2053	18
2054	601
2055	416
2056	1
2057	0
2058	0
2059	0
2060	0
2061	2
2062	4
2063	2
2064	2
2065	0
2066	1
2067	0
2068	0
2069	2
2070	14
2071	0
2072	0
2073	0
2074	0
2075	1
2076	0
2077	0
2078	1
2079	1
2080	0
2081	2
2082	8
2083	2
2084	1
2085	2
2086	6
2087	5
2088	1
2089	1
2090	3
2091	3
2092	0
2093	1
2094	24
2095	37
2096	2
2097	0
2098	1
2099	1
2100	4
2101	5
2102	1
2103	1
2104	0
2105	0
2106	1
2107	2
2108	3
2109	1
2110	1
2111	1
2112	0
2113	0
2114	0
2115	0
