0,113.700230558,29.9748045086,2300,0
1,113.730230558,29.9748045086,2300,0
2,113.760230558,29.9748045086,2300,0
3,113.790230558,29.9748045086,2300,0
4,113.820230558,29.9748045086,2300,1
5,113.850230558,29.9748045086,2300,0
6,113.880230558,29.9748045086,2300,11
7,113.910230558,29.9748045086,2300,48
8,113.940230558,29.9748045086,2300,18
9,113.970230558,29.9748045086,2300,0
10,114.000230558,29.9748045086,2300,0
11,114.030230558,29.9748045086,2300,0
12,114.060230558,29.9748045086,2300,0
13,114.090230558,29.9748045086,2300,0
14,114.120230558,29.9748045086,2300,0
15,114.150230558,29.9748045086,2300,0
16,114.180230558,29.9748045086,2300,0
17,114.210230558,29.9748045086,2300,0
18,114.240230558,29.9748045086,2300,0
19,114.270230558,29.9748045086,2300,3
20,114.300230558,29.9748045086,2300,1
21,114.330230558,29.9748045086,2300,0
22,114.360230558,29.9748045086,2300,0
23,114.390230558,29.9748045086,2300,0
24,114.420230558,29.9748045086,2300,0
25,114.450230558,29.9748045086,2300,0
26,114.480230558,29.9748045086,2300,0
27,114.510230558,29.9748045086,2300,0
28,114.540230558,29.9748045086,2300,0
29,114.570230558,29.9748045086,2300,0
30,114.600230558,29.9748045086,2300,0
31,114.630230558,29.9748045086,2300,0
32,114.660230558,29.9748045086,2300,0
33,114.690230558,29.9748045086,2300,0
34,114.720230558,29.9748045086,2300,0
35,114.750230558,29.9748045086,2300,0
36,114.780230558,29.9748045086,2300,0
37,114.810230558,29.9748045086,2300,0
38,114.840230558,29.9748045086,2300,0
39,114.870230558,29.9748045086,2300,0
40,114.900230558,29.9748045086,2300,0
41,114.930230558,29.9748045086,2300,0
42,114.960230558,29.9748045086,2300,0
43,114.990230558,29.9748045086,2300,0
44,115.020230558,29.9748045086,2300,0
45,115.050230558,29.9748045086,2300,0
46,113.700230558,30.0048045086,2300,0
47,113.730230558,30.0048045086,2300,0
48,113.760230558,30.0048045086,2300,0
49,113.790230558,30.0048045086,2300,0
50,113.820230558,30.0048045086,2300,0
51,113.850230558,30.0048045086,2300,3
52,113.880230558,30.0048045086,2300,1
53,113.910230558,30.0048045086,2300,4
54,113.940230558,30.0048045086,2300,1
55,113.970230558,30.0048045086,2300,0
56,114.000230558,30.0048045086,2300,0
57,114.030230558,30.0048045086,2300,1
58,114.060230558,30.0048045086,2300,0
59,114.090230558,30.0048045086,2300,0
60,114.120230558,30.0048045086,2300,0
61,114.150230558,30.0048045086,2300,0
62,114.180230558,30.0048045086,2300,0
63,114.210230558,30.0048045086,2300,0
64,114.240230558,30.0048045086,2300,0
65,114.270230558,30.0048045086,2300,3
66,114.300230558,30.0048045086,2300,1
67,114.330230558,30.0048045086,2300,1
68,114.360230558,30.0048045086,2300,3
69,114.390230558,30.0048045086,2300,0
70,114.420230558,30.0048045086,2300,0
71,114.450230558,30.0048045086,2300,1
72,114.480230558,30.0048045086,2300,0
73,114.510230558,30.0048045086,2300,0
74,114.540230558,30.0048045086,2300,0
75,114.570230558,30.0048045086,2300,0
76,114.600230558,30.0048045086,2300,1
77,114.630230558,30.0048045086,2300,3
78,114.660230558,30.0048045086,2300,0
79,114.690230558,30.0048045086,2300,0
80,114.720230558,30.0048045086,2300,2
81,114.750230558,30.0048045086,2300,3
82,114.780230558,30.0048045086,2300,0
83,114.810230558,30.0048045086,2300,0
84,114.840230558,30.0048045086,2300,0
85,114.870230558,30.0048045086,2300,0
86,114.900230558,30.0048045086,2300,1
87,114.930230558,30.0048045086,2300,1
88,114.960230558,30.0048045086,2300,0
89,114.990230558,30.0048045086,2300,0
90,115.020230558,30.0048045086,2300,0
91,115.050230558,30.0048045086,2300,0
92,113.700230558,30.0348045086,2300,0
93,113.730230558,30.0348045086,2300,0
94,113.760230558,30.0348045086,2300,0
95,113.790230558,30.0348045086,2300,0
96,113.820230558,30.0348045086,2300,0
97,113.850230558,30.0348045086,2300,0
98,113.880230558,30.0348045086,2300,0
99,113.910230558,30.0348045086,2300,0
100,113.940230558,30.0348045086,2300,0
101,113.970230558,30.0348045086,2300,0
102,114.000230558,30.0348045086,2300,0
103,114.030230558,30.0348045086,2300,1
104,114.060230558,30.0348045086,2300,0
105,114.090230558,30.0348045086,2300,0
106,114.120230558,30.0348045086,2300,1
107,114.150230558,30.0348045086,2300,0
108,114.180230558,30.0348045086,2300,0
109,114.210230558,30.0348045086,2300,0
110,114.240230558,30.0348045086,2300,0
111,114.270230558,30.0348045086,2300,0
112,114.300230558,30.0348045086,2300,0
113,114.330230558,30.0348045086,2300,1
114,114.360230558,30.0348045086,2300,5
115,114.390230558,30.0348045086,2300,0
116,114.420230558,30.0348045086,2300,0
117,114.450230558,30.0348045086,2300,1
118,114.480230558,30.0348045086,2300,0
119,114.510230558,30.0348045086,2300,0
120,114.540230558,30.0348045086,2300,0
121,114.570230558,30.0348045086,2300,0
122,114.600230558,30.0348045086,2300,0
123,114.630230558,30.0348045086,2300,2
124,114.660230558,30.0348045086,2300,0
125,114.690230558,30.0348045086,2300,0
126,114.720230558,30.0348045086,2300,1
127,114.750230558,30.0348045086,2300,1
128,114.780230558,30.0348045086,2300,3
129,114.810230558,30.0348045086,2300,3
130,114.840230558,30.0348045086,2300,0
131,114.870230558,30.0348045086,2300,0
132,114.900230558,30.0348045086,2300,0
133,114.930230558,30.0348045086,2300,0
134,114.960230558,30.0348045086,2300,1
135,114.990230558,30.0348045086,2300,0
136,115.020230558,30.0348045086,2300,1
137,115.050230558,30.0348045086,2300,0
138,113.700230558,30.0648045086,2300,0
139,113.730230558,30.0648045086,2300,0
140,113.760230558,30.0648045086,2300,0
141,113.790230558,30.0648045086,2300,0
